coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Sat May 02 18:51:26 +0000 2015,blue newrigor,,,0,594574939899985920,,,,en,,,1,594550431952609281,_superluminal,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @_superluminal: uncooperative internet means I'm alternately live tweeting the #blue group discussion from the video stream and the Goog…,https://twitter.com/kgbain/status/594574939899985920,Mon Jun 02 22:21:01 +0000 2014,kgbain,False,@5CollDH Post Bac | Amherst College '14 //  embodiment » digital media » enslavement » poco » Caribbean ± 香港 ± India » trauma,12,66,72,3,,Kimberly Bain,kgbain,387,,,False
,Sat May 02 18:51:24 +0000 2015,newrigor red,,,0,594574930521542656,,,,en,,,1,594550663922585601,EcstaticPesse,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @EcstaticPesse: #newrigor #red Digital humanities is more about using digital research and practice methodologies instead of it being ab…,https://twitter.com/kgbain/status/594574930521542656,Mon Jun 02 22:21:01 +0000 2014,kgbain,False,@5CollDH Post Bac | Amherst College '14 //  embodiment » digital media » enslavement » poco » Caribbean ± 香港 ± India » trauma,12,66,72,3,,Kimberly Bain,kgbain,387,,,False
,Sat May 02 18:51:22 +0000 2015,newrigor purple,,,0,594574921935810560,,,,en,,,1,594550897847439361,amplify285,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @amplify285: #newrigor #purple talking @ the language of our concerns. So many things, realizing we need new words, new categories, atta…",https://twitter.com/kgbain/status/594574921935810560,Mon Jun 02 22:21:01 +0000 2014,kgbain,False,@5CollDH Post Bac | Amherst College '14 //  embodiment » digital media » enslavement » poco » Caribbean ± 香港 ± India » trauma,12,66,72,3,,Kimberly Bain,kgbain,387,,,False
,Sat May 02 18:51:20 +0000 2015,newrigor green,,,0,594574911575871490,,,,en,,,2,594551184565862401,Pompeiana79,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @Pompeiana79: 'data' as a vocabulary not nec. native to humanities training; atomization of elements of research is not always intuitive…,https://twitter.com/kgbain/status/594574911575871490,Mon Jun 02 22:21:01 +0000 2014,kgbain,False,@5CollDH Post Bac | Amherst College '14 //  embodiment » digital media » enslavement » poco » Caribbean ± 香港 ± India » trauma,12,66,72,3,,Kimberly Bain,kgbain,387,,,False
,Sat May 02 18:51:18 +0000 2015,orange newrigor,,,0,594574903392792576,,,,en,,,1,594551214194499585,EduObservatory,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @EduObservatory: “Evaluation &amp; assessment different for principal investigators”
Parallel life — what we’re asked to do and actually do.…",https://twitter.com/kgbain/status/594574903392792576,Mon Jun 02 22:21:01 +0000 2014,kgbain,False,@5CollDH Post Bac | Amherst College '14 //  embodiment » digital media » enslavement » poco » Caribbean ± 香港 ± India » trauma,12,66,72,3,,Kimberly Bain,kgbain,387,,,False
,Sat May 02 18:51:16 +0000 2015,blue NewRigor,,,0,594574893913665536,,,,en,,,1,594551716709793794,_superluminal,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @_superluminal: suggesting metrics (i.e. Google Analytics) for participation tracking. how do diff b/t actual involvement &amp; self promoti…,https://twitter.com/kgbain/status/594574893913665536,Mon Jun 02 22:21:01 +0000 2014,kgbain,False,@5CollDH Post Bac | Amherst College '14 //  embodiment » digital media » enslavement » poco » Caribbean ± 香港 ± India » trauma,12,66,72,3,,Kimberly Bain,kgbain,387,,,False
,Sat May 02 18:51:10 +0000 2015,red newrigor,,,0,594574870693990401,,,,en,,,1,594551751505772544,sheishistoric,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @sheishistoric: #red: the way we talk about a project is very different than the project itself  #newrigor,https://twitter.com/kgbain/status/594574870693990401,Mon Jun 02 22:21:01 +0000 2014,kgbain,False,@5CollDH Post Bac | Amherst College '14 //  embodiment » digital media » enslavement » poco » Caribbean ± 香港 ± India » trauma,12,66,72,3,,Kimberly Bain,kgbain,387,,,False
,Sat May 02 18:51:06 +0000 2015,orange newrigor,,,0,594574855242174464,,,,en,,,1,594551756627058691,EduObservatory,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @EduObservatory: “How is participation in a scholarly project assessed and evaluated?”
Theoretically merit pay ⇑, mostly pats on the bac…",https://twitter.com/kgbain/status/594574855242174464,Mon Jun 02 22:21:01 +0000 2014,kgbain,False,@5CollDH Post Bac | Amherst College '14 //  embodiment » digital media » enslavement » poco » Caribbean ± 香港 ± India » trauma,12,66,72,3,,Kimberly Bain,kgbain,387,,,False
,Sat May 02 18:50:51 +0000 2015,purple newrigor,,,0,594574789995601921,,,,en,,,1,594552355036729344,amplify285,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @amplify285: #purple #newrigor talking models for valuing iterations. Lang of again, articulating how different practices can become val…",https://twitter.com/kgbain/status/594574789995601921,Mon Jun 02 22:21:01 +0000 2014,kgbain,False,@5CollDH Post Bac | Amherst College '14 //  embodiment » digital media » enslavement » poco » Caribbean ± 香港 ± India » trauma,12,66,72,3,,Kimberly Bain,kgbain,387,,,False
,Sat May 02 18:50:48 +0000 2015,newrigor,,,0,594574776649314305,,,,en,,,1,594552385957138432,cliotropic,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @cliotropic: Wishing I could attend #newrigor in person, but following along from the tweets is good too. Thanks to those livetweeting.",https://twitter.com/kgbain/status/594574776649314305,Mon Jun 02 22:21:01 +0000 2014,kgbain,False,@5CollDH Post Bac | Amherst College '14 //  embodiment » digital media » enslavement » poco » Caribbean ± 香港 ± India » trauma,12,66,72,3,,Kimberly Bain,kgbain,387,,,False
,Sat May 02 18:50:45 +0000 2015,newrigor green,,,0,594574765047848960,,,,en,,,1,594552437987516416,Pompeiana79,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @Pompeiana79: High-Risk/High-Reward push by funders 4 projects makes pre-tenure faculty into gamblers. So, how to we evaluate ""failure""?…",https://twitter.com/kgbain/status/594574765047848960,Mon Jun 02 22:21:01 +0000 2014,kgbain,False,@5CollDH Post Bac | Amherst College '14 //  embodiment » digital media » enslavement » poco » Caribbean ± 香港 ± India » trauma,12,66,72,3,,Kimberly Bain,kgbain,387,,,False
,Sat May 02 18:50:43 +0000 2015,AltAcs newrigor,,,0,594574756105592832,,,,en,,,1,594552823343403008,ekansa,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @ekansa: @Pompeiana79 and #AltAcs the ""suicide squad""? #newrigor",https://twitter.com/kgbain/status/594574756105592832,Mon Jun 02 22:21:01 +0000 2014,kgbain,False,@5CollDH Post Bac | Amherst College '14 //  embodiment » digital media » enslavement » poco » Caribbean ± 香港 ± India » trauma,12,66,72,3,,Kimberly Bain,kgbain,387,,,False
,Sat May 02 18:50:39 +0000 2015,DH NewRigor green,,,0,594574741391958016,,,,en,,,2,594552882218835968,Pompeiana79,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @Pompeiana79: @Pompeiana79 one answer might be to build parts of your #DH project as viable on their own Each a minimally viable product…,https://twitter.com/kgbain/status/594574741391958016,Mon Jun 02 22:21:01 +0000 2014,kgbain,False,@5CollDH Post Bac | Amherst College '14 //  embodiment » digital media » enslavement » poco » Caribbean ± 香港 ± India » trauma,12,66,72,3,,Kimberly Bain,kgbain,387,,,False
,Sat May 02 18:50:36 +0000 2015,newrigor 5cdh,http://twitter.com/EcstaticPesse/status/594554443733032960/video/1,,0,594574729606012929,,,,en,,False,1,594554443733032960,EcstaticPesse,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @EcstaticPesse: My small hand makes the perfect coffee stirrer #newrigor #5cdh http://t.co/qAfO4uYDg3,https://twitter.com/kgbain/status/594574729606012929,Mon Jun 02 22:21:01 +0000 2014,kgbain,False,@5CollDH Post Bac | Amherst College '14 //  embodiment » digital media » enslavement » poco » Caribbean ± 香港 ± India » trauma,12,66,72,3,,Kimberly Bain,kgbain,387,,,False
,Sat May 02 18:50:33 +0000 2015,NewRigor,http://twitter.com/jdrabinski/status/594559542748434432/photo/1,,0,594574716238745601,,,,en,,False,3,594559542748434432,jdrabinski,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @jdrabinski: Lunch break at #NewRigor conference with @5collDH folks http://t.co/HPC0ikkkgA,https://twitter.com/kgbain/status/594574716238745601,Mon Jun 02 22:21:01 +0000 2014,kgbain,False,@5CollDH Post Bac | Amherst College '14 //  embodiment » digital media » enslavement » poco » Caribbean ± 香港 ± India » trauma,12,66,72,3,,Kimberly Bain,kgbain,387,,,False
,Sat May 02 18:50:28 +0000 2015,NewRigor,,,0,594574695472705539,,,,en,,,2,594571258768982020,jdrabinski,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @jdrabinski: New models of scholarship: move from scholar to scholarship as shop house, w/multiple lateral collaborators, post-""support …",https://twitter.com/kgbain/status/594574695472705539,Mon Jun 02 22:21:01 +0000 2014,kgbain,False,@5CollDH Post Bac | Amherst College '14 //  embodiment » digital media » enslavement » poco » Caribbean ± 香港 ± India » trauma,12,66,72,3,,Kimberly Bain,kgbain,387,,,False
,Sat May 02 18:50:24 +0000 2015,gnurigor NewRigor,http://twitter.com/jeffreymoro/status/594567151169712129/photo/1,,0,594574676090818560,,,,und,,False,2,594567151169712129,jeffreymoro,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @jeffreymoro: #gnurigor #NewRigor http://t.co/USEBIJ8imE,https://twitter.com/kgbain/status/594574676090818560,Mon Jun 02 22:21:01 +0000 2014,kgbain,False,@5CollDH Post Bac | Amherst College '14 //  embodiment » digital media » enslavement » poco » Caribbean ± 香港 ± India » trauma,12,66,72,3,,Kimberly Bain,kgbain,387,,,False
,Sat May 02 18:50:11 +0000 2015,newrigor,,,0,594574623775334400,,,,en,,,2,594571476101165056,umassdhi,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @umassdhi: Great first round of talks at #newrigor @5colldh,https://twitter.com/kgbain/status/594574623775334400,Mon Jun 02 22:21:01 +0000 2014,kgbain,False,@5CollDH Post Bac | Amherst College '14 //  embodiment » digital media » enslavement » poco » Caribbean ± 香港 ± India » trauma,12,66,72,3,,Kimberly Bain,kgbain,387,,,False
,Sat May 02 18:50:03 +0000 2015,NewRigor,,,0,594574590493470720,,,,en,,,1,594572739727482881,Pompeiana79,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @Pompeiana79: hey @ByzCapp we see you here in the #NewRigor room!! Welcome!,https://twitter.com/kgbain/status/594574590493470720,Mon Jun 02 22:21:01 +0000 2014,kgbain,False,@5CollDH Post Bac | Amherst College '14 //  embodiment » digital media » enslavement » poco » Caribbean ± 香港 ± India » trauma,12,66,72,3,,Kimberly Bain,kgbain,387,,,False
,Sat May 02 18:49:59 +0000 2015,LAWDI NewRigor,,,0,594574572445392896,,,,en,,,1,594574306623037440,ByzCapp,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @ByzCapp: @Pompeiana79 It's a #LAWDI and #NewRigor crossover episode!,https://twitter.com/kgbain/status/594574572445392896,Mon Jun 02 22:21:01 +0000 2014,kgbain,False,@5CollDH Post Bac | Amherst College '14 //  embodiment » digital media » enslavement » poco » Caribbean ± 香港 ± India » trauma,12,66,72,3,,Kimberly Bain,kgbain,387,,,False
,Sat May 02 18:48:56 +0000 2015,LAWDI NewRigor,,,1,594574306623037440,Pompeiana79,594572739727482881,595495147,en,,,1,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@Pompeiana79 It's a #LAWDI and #NewRigor crossover episode!,https://twitter.com/ByzCapp/status/594574306623037440,Thu May 10 20:19:26 +0000 2012,ByzCapp,False,"A.L. McMichael for Documenting Cappadocia: website, scholarly community about Byzantine Cappadocia. Also #LinkedData #DigitalHumanities #maps",1994,1482,1756,59,,Byzantine Cappadocia,ByzCapp,2746,Atlantic Time (Canada),http://documentingcappadocia.newmedialab.cuny.edu,False
,Sat May 02 18:44:30 +0000 2015,NewRigor,,,0,594573194402607105,,,,en,,,1,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Great to see @Pompeiana79 @coppergiloth and @jonberndtolsen at #NewRigor @5collDH,https://twitter.com/umassdhi/status/594573194402607105,Sat May 02 16:41:27 +0000 2015,umassdhi,False,,0,6,11,2,,UMass DHI,umassdhi,7,Eastern Time (US & Canada),,False
,Sat May 02 18:42:42 +0000 2015,NewRigor,,,0,594572739727482881,,,,en,,,1,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",hey @ByzCapp we see you here in the #NewRigor room!! Welcome!,https://twitter.com/Pompeiana79/status/594572739727482881,Thu May 31 13:37:44 +0000 2012,Pompeiana79,False,"Roman Archaeologist, Pompeii Specialist, DH Devotee",1749,603,420,24,Western Mass,Eric Poehler,Pompeiana79,3452,,http://umass.academia.edu/EricPoehler,False
,Sat May 02 18:38:49 +0000 2015,newrigor,,,0,594571763117330432,,,,en,,,2,594571476101165056,umassdhi,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @umassdhi: Great first round of talks at #newrigor @5colldh,https://twitter.com/5collDH/status/594571763117330432,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
,Sat May 02 18:37:41 +0000 2015,newrigor,,,0,594571476101165056,,,,en,,,2,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Great first round of talks at #newrigor @5colldh,https://twitter.com/umassdhi/status/594571476101165056,Sat May 02 16:41:27 +0000 2015,umassdhi,False,,0,6,11,2,,UMass DHI,umassdhi,7,Eastern Time (US & Canada),,False
,Sat May 02 18:36:49 +0000 2015,NewRigor,,,0,594571258768982020,,,,en,,,2,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","New models of scholarship: move from scholar to scholarship as shop house, w/multiple lateral collaborators, post-""support staff"" #NewRigor",https://twitter.com/jdrabinski/status/594571258768982020,Mon Jun 23 19:07:52 +0000 2008,jdrabinski,False,Teach the kids about philosophers. Edit Journal of French and Francophone Philosophy (http://t.co/uVJ3ViP8lM). Write on Africana philosophy and cultural theory.,209,360,119,15,"Amherst, MA",John E. Drabinski,jdrabinski,741,Eastern Time (US & Canada),http://jdrabinski.com,False
,Sat May 02 18:21:11 +0000 2015,gnurigor NewRigor,http://twitter.com/jeffreymoro/status/594567151169712129/photo/1,,0,594567325690535936,,,,und,,False,2,594567151169712129,jeffreymoro,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @jeffreymoro: #gnurigor #NewRigor http://t.co/USEBIJ8imE,https://twitter.com/EcstaticPesse/status/594567325690535936,Fri Jan 24 16:37:30 +0000 2014,EcstaticPesse,False,"using tools, not letting them use me. using the internet and a window not as a narcotic mirror.",26,44,275,0,,Ecstatic Pessimist,EcstaticPesse,120,Eastern Time (US & Canada),http://ecstaticpessimist.in,False
,Sat May 02 18:20:30 +0000 2015,gnurigor NewRigor,http://twitter.com/jeffreymoro/status/594567151169712129/photo/1,,1,594567151169712129,,,,und,,False,2,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#gnurigor #NewRigor http://t.co/USEBIJ8imE,https://twitter.com/jeffreymoro/status/594567151169712129,Sun Jun 02 22:34:06 +0000 2013,jeffreymoro,False,pinging into the void // all-purpose post-bac for @5collDH // helps run @thecriticalis,315,144,351,10,"Northampton, MA",Jeffrey Moro,jeffreymoro,1111,Athens,http://jeffreymoro.com,False
,Sat May 02 18:18:26 +0000 2015,NewRigor,http://twitter.com/jdrabinski/status/594559542748434432/photo/1,,0,594566634406219776,,,,en,,False,3,594559542748434432,jdrabinski,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @jdrabinski: Lunch break at #NewRigor conference with @5collDH folks http://t.co/HPC0ikkkgA,https://twitter.com/5collDH/status/594566634406219776,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
,Sat May 02 18:16:10 +0000 2015,newrigor,http://twitter.com/EcstaticPesse/status/594543707640229889/photo/1,,0,594566060747067392,,,,en,,False,2,594543707640229889,EcstaticPesse,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @EcstaticPesse: I'm not sure if my new hand is going to let me tweet for #newrigor I need a smaller keyboard @5collDH http://t.co/QGGTV8…,https://twitter.com/5collDH/status/594566060747067392,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
